tiempo (s);Potencia (W)
117,03;32,985607
117,04;33,029964
117,05;33,065309
117,06;33,070277
117,07;33,021181
117,08;32,919423
117,09;32,793495
117,1;32,674918
117,11;32,576063
117,12;32,494603
117,13;32,431246
117,14;32,392845
117,15;32,379891
117,16;32,377005
117,17;32,366042
117,18;32,345537
117,19;32,330822
117,2;32,334904
117,21;32,352183
117,22;32,369729
117,23;32,385983
117,24;32,411508
117,25;32,456266
117,26;32,520187
117,27;32,601174
117,28;32,701599
117,29;32,822551
117,3;32,955241
117,31;33,075971
117,32;33,158262
117,33;33,190751
117,34;33,178021
117,35;33,128077
117,36;33,049646
117,37;32,965534
117,38;32,914218
117,39;32,930391
117,4;33,019267
117,41;33,148142
117,42;33,272579
117,43;33,368686
117,44;33,435688
117,45;33,4738
117,46;33,475042
117,47;33,441856
117,48;33,400327
117,49;33,386716
117,5;33,418303
117,51;33,479764
117,52;33,54182
117,53;33,586244
117,54;33,611334
117,55;33,614497
117,56;33,582854
117,57;33,509928
117,58;33,408627
117,59;33,304727
117,6;33,215124
117,61;33,1368
117,62;33,063768
117,63;33,001646
117,64;32,962035
117,65;32,947543
117,66;32,946353
117,67;32,945272
117,68;32,944401
117,69;32,953173
117,7;32,971243
117,71;32,982778
117,72;32,972303
117,73;32,943199
117,74;32,919708
117,75;32,925228
117,76;32,965312
117,77;33,034642
117,78;33,12716
117,79;33,232437
117,8;33,324789
117,81;33,367328
117,82;33,331671
117,83;33,214303
117,84;33,03732
117,85;32,830911
117,86;32,620508
117,87;32,428323
117,88;32,274836
117,89;32,174398
117,9;32,121796
117,91;32,089114
117,92;32,044834
117,93;31,974557
117,94;31,887432
117,95;31,800959
117,96;31,724532
117,97;31,662232
117,98;31,62011
117,99;31,604413
118;31,612649
118,01;31,634879
118,02;31,670277
118,03;31,73913
118,04;31,873457
118,05;32,087252
118,06;32,359027
118,07;32,646086
118,08;32,910051
118,09;33,127901
118,1;33,279342
118,11;33,342291
118,12;33,311712
118,13;33,212967
118,14;33,094162
118,15;32,999356
118,16;32,948934
118,17;32,942077
118,18;32,968407
118,19;33,018491
118,2;33,079434
118,21;33,13156
118,22;33,160315
118,23;33,165187
118,24;33,155852
118,25;33,138291
118,26;33,110131
118,27;33,069826
118,28;33,025561
118,29;32,993493
118,3;32,983615
118,31;32,999312
118,32;33,047249
118,33;33,134139
118,34;33,259583
118,35;33,407293
118,36;33,547429
118,37;33,656129
118,38;33,726409
118,39;33,760928
118,4;33,757078
118,41;33,70825
118,42;33,620236
118,43;33,516751
118,44;33,426902
118,45;33,362462
118,46;33,312663
118,47;33,262221
118,48;33,206534
118,49;33,14952
118,5;33,088297
118,51;33,012909
118,52;32,923923
118,53;32,84092
118,54;32,790239
118,55;32,779451
118,56;32,788708
118,57;32,78744
118,58;32,757955
118,59;32,7037
118,6;32,629722
118,61;32,53459
118,62;32,428172
118,63;32,337657
118,64;32,291079
118,65;32,292137
118,66;32,316322
118,67;32,333284
118,68;32,325757
118,69;32,291862
118,7;32,235735
118,71;32,165741
118,72;32,100685
118,73;32,068432
118,74;32,092841
118,75;32,172534
118,76;32,277877
118,77;32,372443
118,78;32,431899
118,79;32,446227
118,8;32,410157
118,81;32,322279
118,82;32,19423
118,83;32,053862
118,84;31,934426
118,85;31,849969
118,86;31,784419
118,87;31,710301
118,88;31,61446
118,89;31,505574
118,9;31,401426
118,91;31,322465
118,92;31,294979
118,93;31,34394
118,94;31,475175
118,95;31,660042
118,96;31,846569
118,97;31,989608
118,98;32,073003
118,99;32,111657
119;32,125935
119,01;32,12575
119,02;32,124109
119,03;32,143831
119,04;32,202949
119,05;32,294177
119,06;32,391467
119,07;32,478683
119,08;32,559429
119,09;32,642245
119,1;32,723613
119,11;32,793214
119,12;32,847465
119,13;32,891138
119,14;32,932834
119,15;32,971692
119,16;32,996472
119,17;33,006886
119,18;33,024397
119,19;33,075522
119,2;33,16523
119,21;33,279648
119,22;33,40726
119,23;33,541784
119,24;33,674182
119,25;33,784442
119,26;33,84877
119,27;33,857268
119,28;33,818748
119,29;33,754109
119,3;33,679496
119,31;33,602083
119,32;33,532609
119,33;33,485542
119,34;33,469206
119,35;33,473448
119,36;33,473699
119,37;33,457564
119,38;33,43692
119,39;33,43129
119,4;33,442632
119,41;33,453716
119,42;33,448156
119,43;33,421541
119,44;33,375583
119,45;33,301532
119,46;33,183951
119,47;33,02784
119,48;32,870112
119,49;32,761578
119,5;32,729511
119,51;32,76213
119,52;32,83051
119,53;32,910964
119,54;32,98879
119,55;33,044643
119,56;33,049279
119,57;32,984501
119,58;32,86577
119,59;32,737782
119,6;32,640947
119,61;32,587725
119,62;32,571839
119,63;32,587221
119,64;32,629104
119,65;32,677137
119,66;32,696236
119,67;32,660262
119,68;32,569582
119,69;32,448195
119,7;32,318213
119,71;32,185007
119,72;32,048043
119,73;31,91101
119,74;31,78281
119,75;31,668905
119,76;31,570565
119,77;31,498766
119,78;31,479275
119,79;31,538812
119,8;31,67842
119,81;31,866271
119,82;32,060739
119,83;32,233366
119,84;32,371968
119,85;32,467251
119,86;32,513738
119,87;32,52475
119,88;32,528796
119,89;32,549852
119,9;32,590451
119,91;32,638126
119,92;32,684543
119,93;32,731516
119,94;32,79023
119,95;32,872404
119,96;32,979504
119,97;33,103062
119,98;33,232043
119,99;33,356131
120;33,458069
120,01;33,516918
120,02;33,523598
120,03;33,490285
120,04;33,447426
120,05;33,421735
120,06;33,422923
120,07;33,44992
120,08;33,495904
120,09;33,552544
120,1;33,605492
120,11;33,633358
120,12;33,621631
120,13;33,573249
120,14;33,510006
120,15;33,455445
120,16;33,418139
120,17;33,395925
120,18;33,384469
120,19;33,379918
120,2;33,369047
120,21;33,329743
120,22;33,250814
120,23;33,14323
120,24;33,035144
120,25;32,949345
120,26;32,888963
120,27;32,847693
120,28;32,823062
120,29;32,820365
120,3;32,838689
120,31;32,866987
120,32;32,905773
120,33;32,977531
120,34;33,110264
120,35;33,305456
120,36;33,527005
120,37;33,724126
120,38;33,857865
120,39;33,910278
120,4;33,874138
120,41;33,752238
120,42;33,56855
120,43;33,367992
120,44;33,202338
120,45;33,09972
120,46;33,051397
120,47;33,031582
120,48;33,016709
120,49;32,987667
120,5;32,918518
120,51;32,782
120,52;32,571289
120,53;32,308329
120,54;32,036476
120,55;31,798037
120,56;31,620398
120,57;31,521366
120,58;31,515161
120,59;31,60869
120,6;31,78805
120,61;32,022365
120,62;32,281802
120,63;32,544751
120,64;32,791699
120,65;32,991382
120,66;33,10907
120,67;33,129515
120,68;33,060318
120,69;32,926455
120,7;32,766398
120,71;32,625989
120,72;32,547055
120,73;32,557343
120,74;32,664284
120,75;32,843971
120,76;33,0458
120,77;33,219237
120,78;33,334691
120,79;33,38184
120,8;33,358059
120,81;33,274404
120,82;33,161831
120,83;33,059694
120,84;33,001525
120,85;32,997434
120,86;33,034004
120,87;33,094196
120,88;33,165976
120,89;33,239028
120,9;33,294899
120,91;33,308652
120,92;33,268513
120,93;33,185145
120,94;33,07773
120,95;32,956098
120,96;32,823971
120,97;32,68774
120,98;32,557865
120,99;32,448133
121;32,364605
121,01;32,305873
121,02;32,27708
121,03;32,290489
121,04;32,354333
121,05;32,456576
121,06;32,565905
121,07;32,657041
121,08;32,730145
121,09;32,805384
121,1;32,898168
121,11;33,008735
121,12;33,131319
121,13;33,259919
121,14;33,384135
121,15;33,476248
121,16;33,498245
121,17;33,431692
121,18;33,293826
121,19;33,125783
121,2;32,964947
121,21;32,836315
121,22;32,761631
121,23;32,756043
121,24;32,815741
121,25;32,909143
121,26;32,987473
121,27;33,009523
121,28;32,95957
121,29;32,849657
121,3;32,702127
121,31;32,540026
121,32;32,391215
121,33;32,284558
121,34;32,241975
121,35;32,265116
121,36;32,334162
121,37;32,427291
121,38;32,532777
121,39;32,645748
121,4;32,754325
121,41;32,837469
121,42;32,88269
121,43;32,896168
121,44;32,892149
121,45;32,870156
121,46;32,816411
121,47;32,730778
121,48;32,637667
121,49;32,574611
121,5;32,571745
121,51;32,642299
121,52;32,781722
121,53;32,965226
121,54;33,155324
121,55;33,304297
121,56;33,359759
121,57;33,295269
121,58;33,137553
121,59;32,95752
121,6;32,825951
121,61;32,782496
121,62;32,838634
121,63;32,984275
121,64;33,191509
121,65;33,415957
121,66;33,60884
121,67;33,742349
121,68;33,820353
121,69;33,863145
121,7;33,878196
121,71;33,856898
121,72;33,798741
121,73;33,722252
121,74;33,654154
121,75;33,605974
121,76;33,567449
121,77;33,527609
121,78;33,495075
121,79;33,494402
121,8;33,534515
121,81;33,593502
121,82;33,639597
121,83;33,648215
121,84;33,599527
121,85;33,467919
121,86;33,232525
121,87;32,909193
121,88;32,563103
121,89;32,283559
121,9;32,135009
121,91;32,131092
121,92;32,246895
121,93;32,441673
121,94;32,671567
121,95;32,88559
121,96;33,033389
121,97;33,085125
121,98;33,041712
121,99;32,933798
122;32,795567
122,01;32,645047
122,02;32,495794
122,03;32,368914
122,04;32,287607
122,05;32,256742
122,06;32,262147
122,07;32,29097
122,08;32,337106
122,09;32,394486
122,1;32,446873
122,11;32,468677
122,12;32,442035
122,13;32,371929
122,14;32,28407
122,15;32,205394
122,16;32,160126
122,17;32,177745
122,18;32,310603
122,19;32,608382
122,2;33,026283
122,21;33,443144
122,22;33,744546
122,23;33,878824
122,24;33,888875
122,25;33,82788
122,26;33,711179
122,27;33,545196
122,28;33,364789
122,29;33,254284
122,3;33,253649
122,31;33,321533
122,32;33,391737
122,33;33,433361
122,34;33,48763
122,35;33,580477
122,36;33,672704
122,37;33,705639
122,38;33,67097
122,39;33,645033
122,4;33,674403
122,41;33,723159
122,42;33,738656
122,43;33,716715
122,44;33,726543
122,45;33,809047
122,46;33,930536
122,47;34,038682
122,48;34,119222
122,49;34,21771
122,5;34,33989
122,51;34,418281
122,52;34,387063
122,53;34,248508
122,54;34,086763
122,55;33,938442
122,56;33,754016
122,57;33,517933
122,58;33,29936
122,59;33,198346
122,6;33,223988
122,61;33,292303
122,62;33,352658
122,63;33,419711
122,64;33,524951
122,65;33,668988
122,66;33,816511
122,67;33,932701
122,68;34,004648
122,69;34,036611
122,7;34,028959
122,71;33,975464
122,72;33,88039
122,73;33,764996
122,74;33,661971
122,75;33,593774
122,76;33,56265
122,77;33,565595
122,78;33,603251
122,79;33,674204
122,8;33,759745
122,81;33,823392
122,82;33,833488
122,83;33,783233
122,84;33,688842
122,85;33,567565
122,86;33,427961
122,87;33,277388
122,88;33,129751
122,89;33,005396
122,9;32,913302
122,91;32,844394
122,92;32,787822
122,93;32,746058
122,94;32,733466
122,95;32,752142
122,96;32,783907
122,97;32,811005
122,98;32,829096
122,99;32,844001
123;32,857394
123,01;32,863102
123,02;32,857941
123,03;32,848169
123,04;32,846557
123,05;32,855014
123,06;32,859
123,07;32,845621
123,08;32,820149
123,09;32,805557
123,1;32,818565
123,11;32,856609
123,12;32,909971
123,13;32,970402
123,14;33,032259
123,15;33,085364
123,16;33,113836
123,17;33,107952
123,18;33,072394
123,19;33,026882
123,2;32,992175
123,21;32,976937
123,22;32,983052
123,23;33,016807
123,24;33,088579
123,25;33,196703
123,26;33,323335
123,27;33,447481
123,28;33,554005
123,29;33,632923
123,3;33,672731
123,31;33,666052
123,32;33,615409
123,33;33,529162
123,34;33,42196
123,35;33,306601
123,36;33,190745
123,37;33,088951
123,38;33,027039
123,39;33,031708
123,4;33,109709
123,41;33,244873
123,42;33,41402
123,43;33,593122
123,44;33,75316
123,45;33,854657
123,46;33,859577
123,47;33,753202
123,48;33,553874
123,49;33,307295
123,5;33,063134
123,51;32,860734
123,52;32,732065
123,53;32,698912
123,54;32,760608
123,55;32,882868
123,56;33,012491
123,57;33,105563
123,58;33,140391
123,59;33,118135
123,6;33,048878
123,61;32,940479
123,62;32,803788
123,63;32,659454
123,64;32,533168
123,65;32,436167
123,66;32,361531
123,67;32,301608
123,68;32,25965
123,69;32,247772
123,7;32,271679
123,71;32,323451
123,72;32,389421
123,73;32,459712
123,74;32,530605
123,75;32,593208
123,76;32,632647
123,77;32,643479
123,78;32,637687
123,79;32,638949
123,8;32,665217
123,81;32,719603
123,82;32,79513
123,83;32,881706
123,84;32,96966
123,85;33,040861
123,86;33,071737
123,87;33,057832
123,88;33,024093
123,89;33,007724
123,9;33,030019
123,91;33,085526
123,92;33,154051
123,93;33,219877
123,94;33,281368
123,95;33,335462
123,96;33,369949
123,97;33,379957
123,98;33,376498
123,99;33,379125
124;33,397057
124,01;33,420162
124,02;33,433037
124,03;33,428966
124,04;33,408465
124,05;33,368495
124,06;33,304598
124,07;33,224359
124,08;33,150091
124,09;33,105001
124,1;33,091767
124,11;33,093411
124,12;33,093281
124,13;33,083771
124,14;33,062675
124,15;33,023453
124,16;32,959916
124,17;32,882187
124,18;32,816794
124,19;32,7944
124,2;32,830902
124,21;32,918805
124,22;33,039317
124,23;33,177479
124,24;33,324029
124,25;33,461693
124,26;33,563496
124,27;33,609322
124,28;33,598626
124,29;33,548196
124,3;33,473869
124,31;33,383791
124,32;33,290085
124,33;33,214407
124,34;33,178702
124,35;33,184296
124,36;33,207729
124,37;33,221464
124,38;33,211578
124,39;33,178745
124,4;33,122437
124,41;33,037489
124,42;32,932734
124,43;32,837869
124,44;32,78596
124,45;32,785727
124,46;32,81815
124,47;32,859593
124,48;32,897628
124,49;32,92851
124,5;32,939747
124,51;32,909447
124,52;32,831967
124,53;32,732226
124,54;32,651454
124,55;32,614063
124,56;32,613287
124,57;32,629305
124,58;32,649626
124,59;32,673101
124,6;32,694103
124,61;32,69389
124,62;32,658679
124,63;32,600166
124,64;32,552076
124,65;32,538265
124,66;32,552378
124,67;32,573166
124,68;32,586878
